Date,Open,High,Low,Close,Volume,RSI,SMA_5,SMA_20,EMA,MACD,Signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC
2022-03-29,71900,72600,71500,71800,976807,44.450303837512536,71740.0,71460.0,71608.25546255903,-1405.7883785832528,-1859.5474921379166,80.23209101805851,60.05507358113076,67.30769230769228,66.77851276643337,-28.846153846153847,2600.0,3.7572254335260125
2022-03-30,72900,74300,72900,73700,1715958,52.19043342148133,72120.0,71455.0,71988.57265118466,-1140.7566909834277,-1715.7893319070188,100.0,68.78151645268626,74.97932175351526,69.75619017214939,-9.67741935483871,1600.0,2.219140083217752
2022-03-31,73300,74000,72700,74000,1058727,53.29696542959488,72500.0,71550.0,72354.28671460562,-896.1790817130968,-1551.8672818682344,100.0,93.41069700601952,85.54590570719601,75.94430658946784,-4.838709677419355,1600.0,2.20994475138121
2022-04-01,73300,74200,72700,74200,1152881,54.06032735564378,73020.0,71570.0,72689.87094831369,-678.3911646869092,-1377.1720584319694,100.0,100.00000000000001,94.62365591397848,85.04962779156325,-1.6129032258064515,2200.0,3.0555555555555447
2022-04-04,74000,74200,73500,73700,708434,51.7816342430908,73480.0,71600.0,72873.53077589301,-539.9146922055806,-1209.7205851866916,76.28837111320523,92.09612370440176,93.40501792114695,91.19152651410717,-13.333333333333334,3200.0,4.539007092198588
2022-04-05,73600,74000,73000,73800,560715,52.21545398514383,73880.0,71735.0,73041.97972573065,-417.29164747284085,-1051.2347976439214,19.03809423318937,65.10882178213156,90.95288049654691,92.99385144389079,-12.195121951219512,2500.0,3.5063113604488105
2022-04-06,73100,77000,72800,76400,2859709,61.83085299285891,74420.0,72075.0,73652.5288665069,-109.05659365121392,-862.7991568453799,100.0,65.10882178213156,88.54933843456082,90.96907895075157,-8.823529411764707,4600.0,6.406685236768794
2022-04-07,75500,76700,75500,75900,1757029,59.35722287649193,74800.0,72335.0,74061.15998168747,93.79487693440751,-671.4803500894225,75.38485151968598,64.80764858429181,87.60162601626017,89.03461498245598,-16.176470588235293,3800.0,5.270457697642161
2022-04-08,75700,76400,74700,74900,1135251,54.64830718898267,74940.0,72580.0,74213.67634865337,171.88312452218088,-502.80765516710176,28.526326446600848,67.97039265542897,81.37254901960785,85.84117115680961,-30.88235294117647,3300.0,4.60893854748603
2022-04-11,75200,78000,74600,77500,2501703,62.891240853061426,75700.0,73015.0,74811.1897398073,438.5120008428348,-314.5437239651144,100.0,67.97039265542897,82.06147323794382,83.67854942460394,-6.756756756756757,6100.0,8.54341736694677
2022-04-12,76900,77900,76800,76800,1563310,59.74288462185421,76300.0,73395.0,75172.79160529688,586.5715250160865,-134.3206741688742,61.8053916298369,63.443906025479265,82.04822469528352,81.82741565094506,-16.216216216216218,5000.0,6.9637883008356605
2022-04-13,76800,78300,76800,77900,1148043,62.88700412479611,76600.0,73685.0,75668.64767706109,783.6372886844038,49.270918401781415,99.94860169403302,87.25133110795666,90.6107406107406,84.90681284798931,-5.194805194805195,4200.0,5.698778833107188
2022-04-14,77700,78300,76800,76800,1279416,58.008022980107235,76780.0,73905.0,75874.34809941362,841.3539150492143,207.687517731268,40.75873867292674,67.50424399893224,86.36948636948637,86.34281722517017,-19.48051948051948,2800.0,3.7837837837837895
2022-04-15,76600,77400,76100,76700,731037,57.57074052982243,77140.0,74140.0,76024.46662679296,869.0082073287631,339.951655650767,0.0,46.9024467889866,83.93175451998981,86.97066050007226,-23.529411764705884,2500.0,3.369272237196763
2022-04-18,76300,78300,76200,78200,756353,62.176598191893376,77280.0,74525.0,76420.01814919423,1000.4295678631315,472.0472380932399,86.63711984532911,42.465286172751966,85.06811815635344,85.1231196819432,-1.7857142857142858,4500.0,6.105834464043425
