Date,Open,High,Low,Close,Volume,RSI,SMA_5,SMA_20,EMA,MACD,Signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC
2022-03-07,170000,171000,165500,168000,1439259,31.229190083085296,172700.0,179400.0,175048.44345467997,-7414.299676514347,-7718.332675562642,35.5418637294291,66.33524227644077,29.990966576332436,31.520705557932786,-87.8048780487805,-15500.0,-8.446866485013626
2022-03-08,164000,170500,163500,168000,728464,31.22919008308529,171300.0,178475.0,173766.9082811018,-7503.1651067789935,-7675.299161805912,35.54186372942905,44.84919685291712,19.06504065040651,26.455966021648532,-80.0,-17000.0,-9.189189189189184
2022-03-10,171500,172000,167500,169000,1082310,33.02608283944897,171000.0,177700.0,172900.19768453782,-7407.510784544429,-7621.741486353616,21.450089398172704,30.844605619010277,18.879855465221322,22.64528756398676,-75.55555555555556,-12500.0,-6.8870523415977996
2022-03-11,169000,169500,165500,169000,774655,33.02608283944897,169300.0,176900.0,172191.07083280367,-7248.15186217209,-7547.023561517311,49.51768557469028,35.503212900764005,23.148148148148152,20.364348087925332,-75.0,-11500.0,-6.371191135734067
2022-03-14,166500,167500,163000,164500,1112790,29.0629422543901,167700.0,175850.0,170792.69431774845,-7399.672343365615,-7517.553317886972,0.0,23.65592499095432,18.703703703703706,20.243902439024396,-93.33333333333333,-8500.0,-4.913294797687861
2022-03-15,164000,165500,162000,163000,878905,27.862699660740464,166700.0,174850.0,169375.84080543055,-7553.716340387677,-7524.785922387113,0.0,16.505895191563415,12.142857142857146,17.998236331569668,-95.23809523809524,-11000.0,-6.3218390804597675
2022-03-16,165000,168500,163000,168000,863044,37.176277536124,166700.0,174425.0,169125.6879317159,-7189.463445286587,-7457.721426967008,100.0,33.33333333333332,13.333333333333337,14.726631393298064,-71.42857142857143,-7000.0,-4.0000000000000036
2022-03-17,172500,173000,168500,168500,945451,38.03780307481621,166600.0,173825.0,169011.92648958572,-6782.262875674205,-7322.629716708447,100.0,66.66666666666666,23.856209150326805,16.444133208839094,-61.76470588235294,-2000.0,-1.1730205278592365
2022-03-18,171500,171500,169500,171000,782119,42.298551511381746,167000.0,173275.0,169373.39440057013,-6186.5101459132275,-7095.405802549403,100.0,100.0,39.91596638655463,25.701836290071594,-47.05882352941177,-6500.0,-3.6619718309859106
2022-03-21,171500,172000,168500,168500,582102,39.38217578175639,167800.0,172525.0,169214.5954186483,-5848.680968511762,-6846.060835741875,79.79768870033254,93.26589623344417,43.137254901960794,35.636476812947414,-61.76470588235294,-4000.0,-2.3188405797101463
2022-03-22,169000,174500,169000,173500,1166430,47.220102542480916,169900.0,172025.0,169993.75988798498,-5118.487955236953,-6500.546259640891,100.0,93.26589623344417,52.94117647058824,45.33146591970122,-32.35294117647059,5500.0,3.2738095238095344
2022-03-23,175000,177500,174000,176000,952954,50.655627998664265,171500.0,171575.0,171085.803544715,-4288.638865574525,-6058.1647808276175,100.00000000000001,93.26589623344417,62.74509803921569,52.94117647058824,-17.647058823529413,8000.0,4.761904761904767
2022-03-24,174000,177000,173500,176000,709518,50.655627998664265,173000.0,171300.0,171979.29380931225,-3589.5988224991015,-5564.451589161914,100.0,100.0,80.10752688172043,65.26460046384146,-9.67741935483871,7000.0,4.142011834319526
2022-03-25,176500,176500,173000,174000,563456,47.77063353904602,173600.0,170975.0,172346.69493489183,-3160.554927525489,-5083.672256834629,74.40895296215169,91.4696509873839,83.36495888678053,75.40586126923888,-22.580645161290324,5000.0,2.9585798816567976
2022-03-28,172000,175500,171000,174500,459678,48.5593992155301,174800.0,171050.0,172738.20494672967,-2748.5056659076945,-4616.638938649242,38.98375052464485,71.13090116226552,82.79569892473118,82.08939489774406,-19.35483870967742,10000.0,6.07902735562309
2022-03-29,176000,178000,174000,176500,545335,51.70144193778531,175400.0,171175.0,173422.1676836879,-2234.808886396233,-4140.27292819864,100.0,71.13090116226552,82.89650537634408,83.01905439595193,-9.375,13500.0,8.282208588957051
2022-03-30,180000,183000,179500,181000,1082135,57.92822943327711,176400.0,171475.0,174799.95537756284,-1447.8976330878795,-3601.7978691764883,100.0,79.66125017488163,87.24878392217101,84.3136627410821,-9.523809523809524,13000.0,7.738095238095233
2022-03-31,180500,181000,179000,180500,576522,57.048166470803885,177300.0,171975.0,175836.32712709688,-854.7575043353136,-3052.3897962082533,91.33591283176516,97.11197094392173,89.73214285714285,86.62581071855264,-11.904761904761905,12000.0,7.121661721068251
2022-04-01,178000,178500,177000,178000,470770,52.734257169125065,178100.0,172000.0,176229.72219489745,-579.7359504199412,-2557.859027050591,44.56114431112963,78.63235238096495,84.92063492063492,87.3005205666496,-23.80952380952381,7000.0,4.093567251461994
2022-04-04,177000,179000,174500,178000,509106,52.734257169125065,178800.0,172275.0,176551.59088673428,-357.6565454957017,-2117.8185307396134,16.58664651857018,50.827901220488336,79.76190476190476,84.80489417989418,-25.0,9500.0,5.637982195845703
2022-04-05,178500,180000,177000,179000,426072,54.33614196222176,179300.0,172825.0,176996.75618005532,-99.81477188845747,-1714.2177789693822,30.841227323307894,30.66300605100258,74.53475643130815,79.73909870461596,-27.586206896551722,5500.0,3.170028818443793
2022-04-06,177000,182000,176500,180000,641803,55.94409586003161,179100.0,173425.0,177542.80051095434,183.1075837512908,-1334.7527064252477,74.40672639217031,40.61153341134948,75.57471264367815,76.62379127896368,-20.689655172413794,4000.0,2.2727272727272707
