Date,Open,High,Low,Close,Volume,RSI,SMA_5,SMA_20,EMA,MACD,Signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC
2022-03-07,119000,121000,119000,119500,5203286,39.966232430051384,124300.0,127200.0,125006.51755083488,-791.2330218289571,-331.55129301371244,0.0,43.95079518223995,30.59829059829059,35.84045584045581,-96.66666666666667,-12000.0,-9.125475285171103
2022-03-08,117000,119500,116500,118000,3619045,38.20781210394887,123200.0,126950.0,123732.60526886489,-1300.237457834126,-525.2885259777952,0.0,10.61746184890662,12.942612942612932,27.761497761497726,-91.42857142857143,-12000.0,-9.230769230769232
2022-03-10,121000,121500,118500,120000,3912683,41.879631126472965,122200.0,126700.0,123053.94976543491,-1524.6684266947705,-725.1645061211902,23.07836743712446,7.692789145708162,10.634920634920624,18.058608058608023,-80.0,-8500.0,-6.6147859922178975
2022-03-11,118500,119000,115500,117000,3087532,38.211709059263356,119800.0,126250.0,121953.23162626493,-1922.4457564095792,-964.6207561788681,0.04640691202326351,7.708258116382584,12.38095238095237,11.986161986161951,-91.42857142857143,-11500.0,-8.949416342412453
2022-03-14,115500,117000,114500,116000,3172353,37.046957689629295,118100.0,125575.0,120870.82587603494,-2291.958527480616,-1230.0883104392176,0.0,7.708258116382584,12.648809523809513,11.888227513227477,-90.625,-6500.0,-5.306122448979589
2022-03-15,114500,115500,112000,112500,3578256,33.229191955678,116700.0,124600.0,119348.85753493768,-2834.545929003725,-1550.979834152119,0.0,0.015468970674431167,6.883043758043748,10.637601887601852,-97.29729729729729,-10500.0,-8.536585365853655
2022-03-16,115000,117000,114000,116500,3739977,40.74473399955289,116400.0,123800.0,118830.88343767628,-2908.2591817183857,-1822.4357036653723,86.88046809517328,28.960156031724438,12.134009009008999,10.555287430287393,-75.67567567567568,-7000.0,-5.668016194331981
2022-03-17,121000,124500,121000,124000,7219813,51.71818481560273,117200.0,123650.0,119770.72281264424,-2334.578577073524,-1924.8642783470027,100.0,62.29348936505777,31.866151866151853,16.961068211068174,-31.428571428571427,-1000.0,-0.8000000000000007
2022-03-18,124000,125000,121000,124000,4493159,51.71818481560274,118600.0,123325.0,120539.68230125438,-1858.5088318153284,-1911.5931890406678,100.0,95.62682269839111,53.82239382239381,32.607518232518196,-31.428571428571427,-5000.0,-3.875968992248058
2022-03-21,124000,124500,121000,122000,3433809,48.91655816313384,119800.0,122775.0,120805.19461011722,-1623.8842868772335,-1854.0514086079809,84.84705644220632,94.9490188140688,64.76190476190474,50.150150150150104,-42.857142857142854,-2500.0,-2.008032128514059
2022-03-22,121000,124000,121000,123500,2246439,51.0579450249712,122000.0,122375.0,121295.15922645954,-1301.897714212042,-1743.620669728793,93.98329840175825,92.94345161465488,63.809523809523796,60.797940797940754,-34.285714285714285,4000.0,3.347280334728042
